amount,hour_of_day,velocity,geo_distance,is_fraud
841.45,2,60.0,1200.0,1
572.02,20,0.06666666666666667,1200.0,0
341.2,3,0.15462589124645648,0.0,0
73.82,19,0.06666666666666667,0.0,0
361.16,11,0.06666666666666667,0.0,0
626.18,2,0.0,0.0,0
1301.77,4,0.06666666666666667,306.49049080317803,1
1126.15,17,0.06666666666666667,306.49049080317803,0
531.51,19,0.06666666666666667,0.0,0
924.44,7,0.06666666666666667,0.0,0
654.56,22,0.06666666666666667,0.0,0
1117.75,5,0.06666666666666667,0.0,0
267.68,21,0.06666666666666667,0.0,0
499.77,22,0.06666666666666667,0.0,0
1069.0,12,0.06666666666666667,0.0,0
431.8,4,0.0,0.0,0
782.51,20,0.06666666666666667,0.0,0
2938.76,4,0.11795543905635648,306.49049080317803,1
725.95,16,0.08163635539026713,306.49049080317803,0
562.56,10,0.06666666666666667,0.0,0
466.59,6,0.06666666666666667,0.0,0
810.71,2,0.06666666666666667,0.0,0
271.23,12,0.06666666666666667,0.0,0
478.32,6,0.06666666666666667,0.0,0
467.61,3,0.06666666666666667,1200.0,1
2037.5,3,60.0,1200.0,1
957.62,11,0.0,0.0,0
355.99,15,0.06666666666666667,0.0,0
221.48,15,0.06666666666666667,0.0,0
4662.71,0,0.06666666666666667,0.0,1
877.97,3,0.3114456267843239,0.0,0
1062.35,0,0.06666666666666667,0.0,0
428.86,22,0.06666666666666667,0.0,0
471.89,15,0.06666666666666667,0.0,0
396.79,19,0.06666666666666667,0.0,0
5198.57,2,0.06666666666666667,0.0,1
908.91,13,0.0,0.0,0
3092.73,2,0.06666666666666667,1200.0,1
3009.39,2,60.0,0.0,1
1781.95,3,0.06666666666666667,1200.0,1
154.11,8,0.1827875095201828,306.49049080317803,0
69.06,10,0.6658035879415573,0.0,0
1089.81,22,0.07907221929362152,0.0,0
947.69,1,0.06666666666666667,0.0,0
1073.44,4,0.06666666666666667,0.0,0
985.12,11,0.06666666666666667,0.0,0
171.75,22,0.06666666666666667,0.0,0
69.26,23,0.06666666666666667,0.0,0
1023.74,4,0.18594080884251848,0.0,0
650.69,19,0.0,0.0,0
353.07,20,0.06666666666666667,0.0,0
329.19,6,0.06666666666666667,0.0,0
752.41,15,0.06666666666666667,0.0,0
1163.27,9,0.06666666666666667,0.0,0
650.09,7,0.06666666666666667,0.0,0
551.06,17,0.06666666666666667,0.0,0
392.48,21,0.06666666666666667,0.0,0
6.87,14,0.06666666666666667,0.0,0
165.16,0,0.10827393305061805,0.0,0
1697.65,4,0.06666666666666667,306.49049080317803,1
5227.09,4,60.0,0.0,1
3301.25,4,60.0,0.0,1
1023.02,4,0.06666666666666667,306.49049080317803,0
5260.56,1,0.0,0.0,1
162.08,3,0.06666666666666667,0.0,0
335.11,5,0.40322580645161293,0.0,0
1058.36,0,0.06666666666666667,0.0,0
40.61,18,0.06666666666666667,0.0,0
721.84,0,0.06666666666666667,0.0,0
574.09,23,0.06666666666666667,0.0,0
706.8,0,0.06666666666666667,0.0,0
122.99,14,0.06666666666666667,0.0,0
51.19,11,0.06666666666666667,0.0,0
844.31,14,0.3721699576139771,0.0,0
1094.69,21,0.15453296703296704,0.0,0
4625.79,0,0.3090394025238218,0.0,1
345.94,3,0.06666666666666667,306.49049080317803,1
1055.82,0,0.06666666666666667,306.49049080317803,0
694.51,15,0.0,0.0,0
600.8,2,0.06666666666666667,0.0,0
313.23,19,0.06666666666666667,0.0,0
362.45,6,0.06666666666666667,0.0,0
33.96,21,0.06666666666666667,0.0,0
25.71,2,0.06666666666666667,0.0,0
3802.6,4,0.06666666666666667,1200.0,1
835.46,4,60.0,0.0,1
878.83,7,0.06666666666666667,1200.0,0
490.41,16,0.06666666666666667,0.0,0
705.19,12,0.0,0.0,0
636.58,4,0.06666666666666667,0.0,0
1071.07,2,0.06666666666666667,0.0,0
418.85,4,0.5383580080753702,0.0,0
849.45,12,0.06666666666666667,0.0,0
1035.85,0,0.06666666666666667,0.0,0
517.84,3,0.4041764904008084,0.0,0
723.16,23,0.0,0.0,0
466.59,17,0.06666666666666667,0.0,0
540.25,6,0.06666666666666667,0.0,0
804.62,22,0.06666666666666667,0.0,0
152.38,13,0.06666666666666667,0.0,0
386.48,13,0.06666666666666667,0.0,0
707.58,2,0.0777336327517706,0.0,0
59.26,15,0.06666666666666667,0.0,0
624.46,7,0.0,0.0,0
1185.99,10,0.06666666666666667,0.0,0
320.15,13,0.06666666666666667,0.0,0
552.14,21,0.06666666666666667,0.0,0
848.41,22,0.8718818115766529,0.0,0
563.12,23,0.06666666666666667,0.0,0
431.0,23,0.06666666666666667,0.0,0
240.0,7,0.11271133375078272,0.0,0
384.81,17,0.10602892233381438,0.0,0
962.73,0,0.06666666666666667,0.0,0
125.45,19,0.0,0.0,0
236.85,18,0.06666666666666667,0.0,0
587.74,12,0.06666666666666667,0.0,0
354.99,17,0.199501246882793,0.0,0
844.31,8,0.06666666666666667,0.0,0
191.11,1,0.06666666666666667,0.0,0
1052.38,18,0.06666666666666667,0.0,0
1069.72,4,0.09898267803134451,0.0,0
1086.18,11,0.13493253373313344,0.0,0
411.66,5,0.06666666666666667,0.0,0
438.52,21,0.06666666666666667,0.0,0
373.56,3,0.06666666666666667,0.0,0
363.93,21,0.0,0.0,0
697.45,7,0.06666666666666667,0.0,0
916.06,1,0.06666666666666667,306.49049080317803,1
4011.46,0,0.06666666666666667,1200.0,1
90.05,18,0.06666666666666667,1200.0,0
95.64,20,0.06666666666666667,0.0,0
913.95,4,0.06666666666666667,0.0,0
1072.83,23,0.06666666666666667,0.0,0
434.08,13,0.07245939254875913,0.0,0
1036.7,15,0.06666666666666667,0.0,0
1192.84,17,0.0,0.0,0
1187.85,15,0.06666666666666667,0.0,0
1071.23,15,0.06666666666666667,0.0,0
302.29,12,0.06666666666666667,0.0,0
529.08,4,0.06666666666666667,0.0,0
5549.64,17,0.07673451987637216,0.0,1
475.91,6,0.06666666666666667,0.0,0
1002.71,4,0.06666666666666667,0.0,0
1034.59,9,0.06666666666666667,0.0,0
418.94,14,0.0,0.0,0
706.04,4,0.07458821091888532,0.0,0
415.68,12,0.06666666666666667,0.0,0
114.64,23,0.06666666666666667,0.0,0
354.87,5,0.16969125618666037,0.0,0
535.5,3,0.06666666666666667,0.0,0
1166.19,14,0.06666666666666667,0.0,0
424.79,23,0.10949238115514462,0.0,0
491.22,19,0.06666666666666667,0.0,0
1113.75,8,0.06666666666666667,0.0,0
191.26,2,0.06666666666666667,0.0,0
468.1,0,0.06666666666666667,0.0,0
478.38,3,0.3347902910815586,0.0,0
678.93,19,0.06666666666666667,0.0,0
640.64,3,0.0,0.0,0
132.68,19,0.06666666666666667,0.0,0
1072.49,5,0.06666666666666667,0.0,0
130.55,3,0.06666666666666667,0.0,0
131.9,3,2.941176470588235,0.0,0
1053.42,1,0.06666666666666667,0.0,0
874.04,13,0.08296842590458632,0.0,0
276.19,7,0.0,0.0,0
1065.06,13,0.06666666666666667,0.0,0
1179.52,13,0.06666666666666667,0.0,0
290.17,4,0.06666666666666667,0.0,0
29.03,19,0.06666666666666667,0.0,0
305.93,11,0.06666666666666667,1200.0,1
2934.23,11,60.0,1200.0,1
1884.59,11,60.0,1200.0,1
1043.94,15,0.06666666666666667,1200.0,0
5663.51,4,0.06666666666666667,1200.0,1
1373.4,4,0.0,0.0,1
1009.81,13,0.06666666666666667,1200.0,0
1021.27,12,0.06666666666666667,0.0,0
1195.66,22,0.06666666666666667,0.0,0
324.1,13,0.06666666666666667,0.0,0
651.69,23,0.1054945054945055,0.0,0
820.57,6,0.13925960311013114,0.0,0
712.37,12,0.06666666666666667,0.0,1
639.5,18,0.06666666666666667,0.0,0
1183.76,21,0.06666666666666667,0.0,0
1074.4,13,0.06666666666666667,0.0,0
978.87,7,0.06666666666666667,0.0,0
980.63,15,0.12604159372592955,0.0,0
114.2,7,0.06666666666666667,0.0,0
685.12,2,0.0,0.0,0
2989.96,4,0.06666666666666667,1200.0,1
4021.14,1,0.06666666666666667,1200.0,1
372.66,23,0.06666666666666667,306.49049080317803,0
154.48,4,0.1697953023299689,0.0,0
163.43,17,0.06666666666666667,0.0,0
393.34,18,0.06666666666666667,0.0,0
110.26,8,0.06666666666666667,0.0,0
594.91,0,0.06666666666666667,0.0,0
1052.5,10,0.0,0.0,0
994.25,8,0.06666666666666667,0.0,0
794.3,8,0.06666666666666667,0.0,0
1073.67,20,0.06666666666666667,0.0,0
1085.14,1,0.06666666666666667,0.0,0
892.98,0,0.06666666666666667,0.0,0
590.92,21,0.06666666666666667,0.0,0
871.82,7,0.06666666666666667,0.0,0
811.06,15,0.06666666666666667,0.0,0
90.1,11,0.06666666666666667,0.0,0
878.77,22,0.0979458577064345,0.0,0
231.4,8,0.0,0.0,0
90.31,9,0.06666666666666667,0.0,0
1063.67,2,0.06666666666666667,0.0,0
618.64,9,0.1468129358509033,0.0,0
818.73,9,1.7552413456850315,0.0,0
4101.41,1,0.06666666666666667,306.49049080317803,1
864.4,21,0.06666666666666667,306.49049080317803,0
604.16,18,0.06666666666666667,0.0,0
1016.59,19,0.06666666666666667,0.0,0
5005.09,1,0.06666666666666667,1200.0,1
1056.45,1,0.0,0.0,0
848.64,19,0.06666666666666667,0.0,0
4843.83,2,0.06666666666666667,0.0,1
719.3,5,0.44085231447465095,0.0,0
689.55,3,0.06666666666666667,0.0,0
651.99,11,0.06666666666666667,0.0,0
773.71,6,0.06666666666666667,0.0,0
489.53,21,0.06878236114560844,0.0,0
634.98,6,0.06666666666666667,0.0,0
388.75,11,0.0,0.0,0
402.32,17,0.06666666666666667,0.0,0
980.28,15,0.06666666666666667,0.0,0
4872.7,1,0.06666666666666667,306.49049080317803,1
196.62,12,0.06666666666666667,306.49049080317803,0
115.22,0,0.0816400580551524,0.0,0
446.97,19,0.06666666666666667,0.0,0
391.59,12,0.06666666666666667,0.0,0
1027.53,9,0.06666666666666667,0.0,0
454.99,16,0.0,0.0,0
50.47,20,0.2628312769219537,0.0,0
345.85,15,0.06666666666666667,0.0,0
934.5,5,0.06666666666666667,0.0,0
635.81,14,0.06666666666666667,0.0,0
114.92,19,0.1815889029003783,0.0,0
457.32,5,0.10150566739976316,0.0,0
3138.35,0,0.0,0.0,1
433.74,6,0.171257314114457,1200.0,0
860.7,8,0.06666666666666667,0.0,0
326.4,15,0.06666666666666667,0.0,0
3379.53,20,0.06666666666666667,0.0,1
5981.15,20,60.0,306.49049080317803,1
1014.2,5,0.06666666666666667,306.49049080317803,0
1095.88,14,0.06666666666666667,0.0,0
503.84,22,0.06666666666666667,0.0,0
372.51,2,0.06666666666666667,0.0,0
1137.91,18,0.06666666666666667,0.0,0
737.65,11,0.0,0.0,0
347.28,12,0.06666666666666667,0.0,0
514.2,2,0.06666666666666667,0.0,0
725.84,20,0.06666666666666667,0.0,0
1172.6,8,0.0828138299095949,0.0,0
137.15,10,0.6204756980351603,0.0,0
187.26,14,0.06666666666666667,0.0,0
2965.47,3,0.0764590943845043,0.0,1
80.97,18,0.06666666666666667,0.0,0
52.9,8,0.06666666666666667,0.0,0
500.63,16,0.0,0.0,0
1118.16,15,0.06666666666666667,0.0,0
478.78,9,0.06666666666666667,0.0,0
269.94,3,0.06666666666666667,0.0,0
181.97,4,0.7638446849140675,0.0,0
574.72,2,0.06666666666666667,0.0,0
32.38,20,0.06666666666666667,0.0,0
1144.7,16,0.06666666666666667,0.0,0
169.28,4,0.06666666666666667,0.0,0
1195.58,17,0.07350539039529565,0.0,0
566.34,5,0.06666666666666667,1200.0,1
328.65,10,0.06666666666666667,1200.0,0
2623.31,3,0.0,0.0,1
1101.39,9,0.1519500253250042,0.0,0
106.8,13,0.26708212775428447,0.0,0
1388.11,2,0.06666666666666667,1200.0,1
969.52,7,0.06666666666666667,1200.0,0
550.08,15,0.12117948027467348,0.0,0
887.13,15,0.0,0.0,0
1096.22,11,0.06666666666666667,0.0,0
490.01,1,0.06666666666666667,0.0,0
1129.0,15,0.06666666666666667,0.0,0
995.05,22,0.06666666666666667,0.0,0
711.32,6,0.06666666666666667,0.0,0
523.42,19,0.07911740143290405,0.0,0
215.28,0,0.18186410709775197,0.0,0
1150.91,9,0.11885502987883391,0.0,0
482.58,9,0.06666666666666667,0.0,0
560.01,13,0.0,0.0,0
848.94,17,0.303951367781155,0.0,0
875.67,6,0.06666666666666667,0.0,0
290.69,8,0.06666666666666667,0.0,0
419.36,22,0.06666666666666667,0.0,0
761.96,20,0.06666666666666667,0.0,0
76.3,5,0.11974056211541659,0.0,0
330.46,2,0.06666666666666667,1200.0,1
5770.59,3,0.06666666666666667,1200.0,1
25.82,2,0.06666666666666667,0.0,0
3070.97,1,0.06666666666666667,306.49049080317803,1
807.24,0,0.06666666666666667,306.49049080317803,0
875.79,11,0.06666666666666667,0.0,0
7.0,2,0.0,0.0,0
107.36,7,0.06666666666666667,0.0,0
2175.11,1,0.06666666666666667,1200.0,1
3340.13,1,60.0,1200.0,1
110.14,17,0.06666666666666667,306.49049080317803,0
3576.47,7,0.07039637067600071,1200.0,1
712.68,7,60.0,1200.0,1
5183.82,7,60.0,1200.0,1
967.16,23,0.06666666666666667,306.49049080317803,0
546.13,22,0.06666666666666667,0.0,0
779.33,4,0.06666666666666667,0.0,0
163.22,2,0.06666666666666667,1200.0,1
499.73,2,0.06666666666666667,1200.0,0
904.95,3,0.06666666666666667,0.0,0
1172.07,17,0.07383252322648126,0.0,0
302.06,21,0.06666666666666667,0.0,0
4617.68,4,0.06666666666666667,1200.0,1
796.89,20,0.0,0.0,0
69.08,0,0.06666666666666667,0.0,0
1083.17,13,0.07863180656575586,0.0,0
709.27,15,0.06666666666666667,0.0,0
2121.68,3,0.06666666666666667,1200.0,1
4185.56,3,60.0,1200.0,1
553.39,1,0.06666666666666667,1200.0,0
712.89,17,0.06666666666666667,0.0,0
212.79,14,0.06666666666666667,0.0,0
736.53,15,0.06666666666666667,0.0,0
351.83,17,0.06666666666666667,0.0,0
524.49,16,0.06666666666666667,0.0,0
109.62,2,0.09609994394169936,0.0,0
1412.54,3,0.06666666666666667,1200.0,1
1765.83,3,60.0,0.0,1
3042.12,3,60.0,0.0,1
487.13,3,0.0,0.0,0
1068.19,10,0.06666666666666667,0.0,0
841.28,15,0.06666666666666667,0.0,0
498.67,8,0.06666666666666667,0.0,1
677.22,18,0.06666666666666667,0.0,0
70.4,21,0.3196306490277901,0.0,0
1522.81,18,0.06666666666666667,1200.0,1
1145.37,22,0.22340821645773862,1200.0,1
931.17,0,0.06666666666666667,306.49049080317803,0
166.77,6,0.0,0.0,0
255.11,12,0.18066847335140018,0.0,0
1000.69,21,0.06666666666666667,0.0,0
978.47,17,0.06666666666666667,0.0,0
1079.82,22,0.06666666666666667,0.0,0
503.25,19,0.06666666666666667,0.0,0
1693.15,2,0.06666666666666667,306.49049080317803,1
4181.17,2,60.0,0.0,1
137.85,6,0.25279123657046554,306.49049080317803,0
116.41,23,0.06666666666666667,0.0,0
238.05,3,0.06666666666666667,0.0,0
418.05,3,0.0,0.0,0
194.57,2,0.06666666666666667,0.0,0
1127.45,23,0.06666666666666667,0.0,0
174.65,13,0.06666666666666667,0.0,0
874.09,6,0.06666666666666667,0.0,0
335.82,13,0.06666666666666667,0.0,0
418.61,5,0.06666666666666667,0.0,0
621.24,2,0.06666666666666667,0.0,0
1022.16,10,0.0,0.0,0
325.84,23,0.06666666666666667,0.0,0
1169.3,10,0.09256164348340318,0.0,0
515.55,7,0.06666666666666667,0.0,0
79.96,23,0.06666666666666667,0.0,0
251.95,20,0.06666666666666667,0.0,0
384.09,21,0.06666666666666667,0.0,0
1187.83,1,0.06666666666666667,0.0,0
343.14,13,0.06666666666666667,0.0,0
245.15,3,0.0,0.0,1
3743.95,4,0.06666666666666667,0.0,1
3252.0,4,60.0,0.0,1
724.94,5,0.06666666666666667,0.0,0
2842.08,3,0.06666666666666667,0.0,1
236.25,4,1.1327879169288861,1200.0,1
651.99,2,0.06666666666666667,1200.0,0
838.53,3,0.06666666666666667,0.0,0
133.3,4,0.06666666666666667,0.0,0
914.87,14,0.0,0.0,0
345.78,19,0.2119517221077421,0.0,0
230.03,13,0.06666666666666667,0.0,0
5022.18,4,0.06666666666666667,0.0,1
2224.68,4,60.0,1200.0,1
843.84,9,0.06666666666666667,1200.0,0
484.98,13,0.06666666666666667,0.0,0
1110.96,15,0.06666666666666667,0.0,0
1126.14,7,0.0,0.0,0
471.45,19,0.06666666666666667,0.0,0
718.3,21,0.06666666666666667,0.0,0
707.36,0,0.06666666666666667,0.0,0
718.4,16,0.06666666666666667,0.0,0
583.35,0,0.12262833395782947,0.0,0
821.14,23,0.06666666666666667,0.0,0
1113.75,22,0.06666666666666667,0.0,0
915.9,17,0.06666666666666667,0.0,0
84.97,5,0.06666666666666667,0.0,0
1070.82,8,0.06666666666666667,0.0,0
700.18,15,0.06666666666666667,0.0,0
598.51,18,0.3766084318443352,0.0,0
867.66,20,0.4058624577226606,0.0,0
96.4,18,0.0,0.0,0
5832.39,2,0.06666666666666667,1200.0,1
684.79,6,0.06666666666666667,1200.0,0
5874.02,10,0.06666666666666667,306.49049080317803,1
764.82,11,0.5777563793933559,306.49049080317803,0
393.38,20,0.06666666666666667,0.0,0
37.46,15,0.06666666666666667,0.0,0
697.61,5,0.06666666666666667,0.0,0
437.36,14,0.10480654458645083,0.0,0
693.53,7,0.06666666666666667,0.0,0
784.13,12,0.19377758639250725,0.0,0
731.31,16,0.25559105431309903,0.0,0
160.54,2,0.1048767697954903,0.0,0
671.65,18,0.0,0.0,0
457.34,19,1.523487092678798,0.0,0
576.76,22,0.06666666666666667,0.0,0
197.45,7,0.06666666666666667,0.0,0
308.3,2,0.06666666666666667,0.0,0
1106.23,19,0.06666666666666667,0.0,0
369.6,23,0.06666666666666667,0.0,0
5343.7,1,0.49362402303578773,0.0,1
781.76,22,0.06666666666666667,0.0,0
725.56,19,0.0,0.0,0
439.53,21,0.4224360478760854,0.0,0
351.27,6,0.06666666666666667,0.0,0
520.58,5,0.06666666666666667,0.0,0
523.54,21,0.06666666666666667,0.0,0
21.71,6,0.10497157019973757,0.0,0
730.58,16,0.06666666666666667,0.0,0
449.23,1,0.10527547081530003,0.0,0
687.17,15,0.06666666666666667,0.0,0
887.93,8,0.06666666666666667,0.0,0
318.38,0,0.0,0.0,0
1093.82,6,0.06666666666666667,0.0,0
274.09,13,0.1506276150627615,0.0,0
5740.78,3,0.06666666666666667,0.0,1
408.71,19,0.06666666666666667,0.0,0
45.06,18,0.0,0.0,0
957.35,20,0.06666666666666667,0.0,0
1065.76,8,0.06666666666666667,0.0,0
706.78,21,0.06666666666666667,0.0,0
731.82,3,0.06666666666666667,0.0,0
174.63,1,0.06666666666666667,0.0,0
140.5,2,1.005305780508238,306.49049080317803,1
2980.92,2,0.06666666666666667,1200.0,1
308.91,3,0.06666666666666667,1200.0,0
247.62,10,0.06666666666666667,0.0,0
292.72,1,0.06666666666666667,0.0,0
38.45,22,0.06666666666666667,0.0,0
5217.79,1,0.06666666666666667,306.49049080317803,1
957.69,7,0.0,0.0,0
185.85,3,0.06666666666666667,0.0,0
2091.47,2,0.06666666666666667,0.0,1
862.47,9,0.06666666666666667,0.0,0
2837.74,4,0.06666666666666667,0.0,1
5.95,7,0.34499281264973647,0.0,0
2921.92,1,0.06666666666666667,0.0,1
1033.79,11,0.10200323010228657,0.0,0
3371.1,4,0.06666666666666667,1200.0,1
155.36,3,0.0,0.0,0
247.37,2,0.06666666666666667,0.0,0
629.71,22,0.06666666666666667,0.0,0
523.67,2,0.250888563662973,0.0,1
732.97,18,0.0,0.0,0
210.97,23,0.06666666666666667,0.0,0
614.16,1,0.06666666666666667,0.0,0
76.24,12,0.06666666666666667,0.0,0
4777.6,3,0.06666666666666667,0.0,1
3373.65,3,60.0,1200.0,1
970.89,4,0.06666666666666667,1200.0,0
326.71,9,0.20537395173712134,0.0,0
351.19,6,0.06666666666666667,0.0,0
558.52,20,0.07141581860382075,0.0,0
1106.79,4,0.0,0.0,0
5372.86,3,0.06666666666666667,1200.0,1
1655.39,2,0.06666666666666667,1200.0,1
35.03,2,2.297383535417996,306.49049080317803,0
5032.36,0,0.06666666666666667,306.49049080317803,1
683.12,1,0.06666666666666667,306.49049080317803,0
2668.2,4,0.06666666666666667,0.0,1
519.69,9,0.06666666666666667,0.0,0
834.83,10,1.3081395348837208,0.0,0
411.83,2,0.0,0.0,0
452.71,2,4.755614266842801,0.0,1
930.94,2,60.0,0.0,1
3885.55,0,0.06666666666666667,306.49049080317803,1
3411.84,0,60.0,0.0,1
113.37,2,0.06666666666666667,306.49049080317803,0
737.3,17,0.06666666666666667,0.0,0
3271.12,2,0.06666666666666667,1200.0,1
1011.3,9,0.06666666666666667,1200.0,0
761.09,10,0.06666666666666667,0.0,0
41.46,23,0.07880565649489953,0.0,0
22.81,2,0.06666666666666667,0.0,0
725.7,10,0.12023646504792758,0.0,0
421.28,13,0.06666666666666667,0.0,0
735.7,23,0.06666666666666667,0.0,0
134.29,5,0.1690934711131987,0.0,0
64.4,1,0.0,0.0,0
758.59,23,0.06666666666666667,0.0,0
436.59,5,0.15836705965159245,0.0,0
1106.42,12,0.0,0.0,0
960.56,6,0.06666666666666667,0.0,0
477.66,15,0.10862022146456266,0.0,0
457.85,8,0.06666666666666667,0.0,0
123.22,22,0.06891930697807983,0.0,0
875.0,0,0.06666666666666667,0.0,0
126.6,22,0.06666666666666667,0.0,0
1005.72,3,0.06666666666666667,0.0,0
939.72,2,0.06666666666666667,0.0,0
670.19,9,0.12932428063368898,0.0,0
1053.14,12,0.0,0.0,0
841.62,10,0.06666666666666667,0.0,0
505.16,13,0.06666666666666667,0.0,0
65.84,0,0.06666666666666667,0.0,0
788.18,9,0.1047882404307961,0.0,0
89.47,18,0.06666666666666667,0.0,0
187.86,7,0.06666666666666667,0.0,0
4593.79,20,0.0,0.0,1
546.18,20,0.06666666666666667,1200.0,0
4096.74,0,0.2660557238932821,1200.0,1
172.88,20,0.06666666666666667,1200.0,0
562.18,2,0.06666666666666667,0.0,0
1142.36,4,0.06666666666666667,0.0,0
782.85,1,0.06666666666666667,0.0,0
972.65,20,0.06666666666666667,0.0,0
1673.28,0,0.06666666666666667,0.0,1
1194.97,17,0.06666666666666667,0.0,0
1178.72,4,0.06666666666666667,0.0,0
5984.06,18,0.07002392484098734,1200.0,1
4721.47,18,60.0,1200.0,1
4386.78,18,60.0,1200.0,1
556.67,22,0.0,0.0,0
478.41,8,0.09315805817203189,0.0,0
718.62,20,0.06666666666666667,0.0,0
230.9,18,0.06666666666666667,0.0,0
3723.16,0,0.06666666666666667,1200.0,1
5923.32,0,60.0,0.0,1
1047.41,11,0.06666666666666667,1200.0,0
5814.6,4,0.06666666666666667,0.0,1
594.69,16,0.07843479018693625,0.0,0
1057.26,11,0.06666666666666667,0.0,0
579.46,22,0.06666666666666667,0.0,0
302.33,18,0.0,0.0,0
791.35,0,0.06666666666666667,0.0,0
649.3,21,0.06666666666666667,0.0,0
1194.2,9,0.06666666666666667,0.0,0
1163.1,14,0.18801901081109312,0.0,0
583.4,18,0.06666666666666667,0.0,0
1142.6,21,0.06666666666666667,0.0,0
1155.27,10,0.06666666666666667,0.0,0
5.17,13,0.06666666666666667,0.0,0
338.32,11,0.06666666666666667,0.0,0
1190.01,23,0.0,0.0,0
34.84,21,0.06666666666666667,0.0,0
3297.76,5,0.06666666666666667,1200.0,1
616.65,2,0.06666666666666667,1200.0,0
5317.69,20,0.06666666666666667,306.49049080317803,1
525.33,3,0.14386764176957198,306.49049080317803,0
373.01,8,0.06666666666666667,0.0,0
790.25,16,0.06666666666666667,0.0,0
710.01,21,0.06666666666666667,0.0,0
45.22,0,0.2947196070405239,0.0,0
2074.31,5,0.1913672124176058,1200.0,1
955.18,2,0.0,0.0,0
1000.45,20,0.06666666666666667,0.0,0
2588.82,7,0.06666666666666667,1200.0,1
1095.8,22,0.06666666666666667,1200.0,0
3582.32,1,0.36191816628129087,306.49049080317803,1
537.56,20,0.06666666666666667,306.49049080317803,0
4981.62,1,0.0,0.0,1
1035.31,9,0.06666666666666667,1200.0,0
735.22,1,0.06666666666666667,0.0,0
982.2,2,0.7802340702210663,0.0,0
852.28,14,0.06666666666666667,0.0,0
190.3,1,0.09623095429029671,0.0,0
55.72,13,0.06666666666666667,0.0,0
998.54,8,0.06666666666666667,0.0,0
486.41,8,2.0571428571428574,0.0,0
133.6,22,0.07254261878853827,0.0,0
291.01,0,0.0,0.0,0
703.69,5,0.06666666666666667,0.0,0
3054.51,4,0.06666666666666667,0.0,1
728.63,17,0.06666666666666667,0.0,0
165.96,20,0.06666666666666667,0.0,0
407.3,13,0.0,0.0,0
1166.46,22,0.06666666666666667,0.0,0
918.7,8,0.06666666666666667,0.0,0
724.94,2,0.06666666666666667,0.0,0
902.51,4,0.4444444444444444,0.0,0
565.56,0,0.06666666666666667,0.0,0
1048.47,2,0.5815831987075929,0.0,0
828.21,19,0.06666666666666667,0.0,0
1145.73,5,0.09644493262249847,0.0,0
934.92,9,0.06666666666666667,0.0,0
700.43,23,0.06666666666666667,0.0,0
788.6,22,0.06666666666666667,0.0,0
562.24,5,0.06666666666666667,0.0,0
342.54,2,0.06666666666666667,0.0,0
1105.7,18,0.06666666666666667,0.0,0
697.64,4,0.0,0.0,0
3951.14,0,0.06666666666666667,1200.0,1
188.55,3,0.06666666666666667,1200.0,0
934.71,19,0.06666666666666667,0.0,0
283.59,4,0.0,0.0,0
1089.67,3,0.06666666666666667,0.0,0
1080.74,16,0.06666666666666667,0.0,0
289.14,11,0.06666666666666667,0.0,0
1868.01,0,0.06666666666666667,1200.0,1
1048.88,9,0.11656898617362302,1200.0,0
59.37,12,0.2559363002985923,0.0,0
597.71,2,0.07123916571021491,0.0,0
1597.17,15,0.06666666666666667,1200.0,1
1079.17,2,0.08417508417508417,1200.0,0
826.85,16,0.06666666666666667,0.0,0
13.38,0,0.12247397428046541,0.0,0
5686.13,2,0.06666666666666667,0.0,1
317.18,18,0.06666666666666667,0.0,0
3815.44,2,0.13333333333333333,0.0,1
4846.69,2,60.0,0.0,1
2825.37,2,60.0,0.0,1
856.53,8,0.06666666666666667,0.0,0
3273.92,3,0.06666666666666667,1200.0,1
2367.37,3,60.0,1200.0,1
445.89,22,0.06666666666666667,1200.0,0
160.53,5,0.06666666666666667,0.0,0
2714.22,4,0.0,0.0,1
755.74,11,0.06666666666666667,1200.0,0
263.94,3,0.06666666666666667,0.0,0
2122.76,1,0.06666666666666667,0.0,1
352.54,14,0.07923581458819387,0.0,0
69.83,20,0.06666666666666667,0.0,0
2643.55,3,0.13013302486986697,306.49049080317803,1
953.65,12,0.0,0.0,0
378.4,14,0.48596112311015116,0.0,0
3977.81,0,0.10489816136833822,306.49049080317803,1
564.03,5,0.06666666666666667,306.49049080317803,0
446.97,19,0.06666666666666667,0.0,0
297.39,22,0.06666666666666667,0.0,0
647.41,11,0.06666666666666667,0.0,0
664.8,6,0.06666666666666667,0.0,0
16.45,6,0.06666666666666667,0.0,0
437.0,3,0.0,0.0,0
510.21,13,0.06666666666666667,0.0,0
532.24,12,0.06666666666666667,0.0,0
59.54,11,0.06666666666666667,0.0,0
397.98,1,0.06666666666666667,0.0,0
23.59,3,0.4956629491945477,0.0,0
283.85,16,0.07549543881723812,0.0,0
734.05,10,0.06666666666666667,0.0,0
697.45,20,0.06666666666666667,0.0,0
464.86,2,0.06666666666666667,0.0,1
1002.35,15,0.07990943597256443,0.0,0
817.58,18,0.0,0.0,0
694.24,10,0.06666666666666667,0.0,0
763.67,5,0.06666666666666667,0.0,0
2595.07,4,0.06666666666666667,0.0,1
3507.34,4,60.0,1200.0,1
3399.83,4,60.0,1200.0,1
956.33,19,0.06666666666666667,0.0,0
